Date,Historical Adj Close,Volume,Daily New Cases,ROE,ROA,PM,EPS,Adj Close
2012-06--22 00:00:00,17.511717,31180010,0,3.0467,2.0208,17.394,0.44,17.229914
2012-06--25 00:00:00,17.290298,50453885,0,3.0467,2.0208,17.394,0.44,16.831375
2012-06--26 00:00:00,16.839424,21328402,0,3.0467,2.0208,17.394,0.44,17.109144
2012-06--27 00:00:00,17.229914,29106238,0,3.0467,2.0208,17.394,0.44,17.024601
2012-06--28 00:00:00,16.831375,21661279,0,3.0467,2.0208,17.394,0.44,16.416725
2012-06--29 00:00:00,17.109144,35225626,0,3.0467,2.0208,17.394,0.44,16.911888
2012-07--02 00:00:00,17.024601,28923286,0,3.0467,2.0208,17.394,0.44,16.593855
2012-07--03 00:00:00,16.416725,25874878,0,3.6591,2.4489,20.3649,0.53,16.585806
2012-07--05 00:00:00,16.911888,11715818,0,3.6591,2.4489,20.3649,0.53,16.477112
2012-07--06 00:00:00,16.593855,18255758,0,3.6591,2.4489,20.3649,0.53,16.267776
2012-07--09 00:00:00,16.585806,20564042,0,3.6591,2.4489,20.3649,0.53,16.376469
2012-07--10 00:00:00,16.477112,22476485,0,3.6591,2.4489,20.3649,0.53,15.9739
2012-07--11 00:00:00,16.267776,28990051,0,3.6591,2.4489,20.3649,0.53,15.752489
2012-07--12 00:00:00,16.376469,22641142,0,3.6591,2.4489,20.3649,0.53,15.824946
2012-07--13 00:00:00,15.9739,23411678,0,3.6591,2.4489,20.3649,0.53,16.082592
2012-07--16 00:00:00,15.752489,16434079,0,3.6591,2.4489,20.3649,0.53,15.539127
2012-07--17 00:00:00,15.824946,31791593,0,3.6591,2.4489,20.3649,0.53,15.728335
2012-07--18 00:00:00,16.082592,27793498,0,3.6591,2.4489,20.3649,0.53,16.287901
2012-07--19 00:00:00,15.539127,44456386,0,3.6591,2.4489,20.3649,0.53,17.692865
2012-07--20 00:00:00,15.728335,83817677,0,3.6591,2.4489,20.3649,0.53,18.055178
2012-07--23 00:00:00,16.287901,53364010,0,3.6591,2.4489,20.3649,0.53,17.809614
2012-07--24 00:00:00,17.692865,42311095,0,3.6591,2.4489,20.3649,0.53,17.519762
2012-07--25 00:00:00,18.055178,25864423,0,3.6591,2.4489,20.3649,0.53,17.386919
2012-07--26 00:00:00,17.809614,24536952,0,3.6591,2.4489,20.3649,0.53,17.628456
2012-07--27 00:00:00,17.519762,25014766,0,3.6591,2.4489,20.3649,0.53,18.204128
2012-07--30 00:00:00,17.386919,34202758,0,3.6591,2.4489,20.3649,0.53,18.357105
2012-07--31 00:00:00,17.628456,31003711,0,3.6591,2.4489,20.3649,0.53,17.833767
2012-08--01 00:00:00,18.204128,27016546,0,3.6591,2.4489,20.3649,0.53,17.668716
2012-08--02 00:00:00,18.357105,17677915,0,3.6591,2.4489,20.3649,0.53,17.620409
2012-08--03 00:00:00,17.833767,20538144,0,3.6591,2.4489,20.3649,0.53,17.91428
2012-08--06 00:00:00,17.668716,19973131,0,3.6591,2.4489,20.3649,0.53,18.022974
2012-08--07 00:00:00,17.620409,17362382,0,3.6591,2.4489,20.3649,0.53,18.361132
2012-08--08 00:00:00,17.91428,21161369,0,3.6591,2.4489,20.3649,0.53,18.09141
2012-08--09 00:00:00,18.022974,20754598,0,3.6591,2.4489,20.3649,0.53,17.821688
2012-08--10 00:00:00,18.361132,20503454,0,3.6591,2.4489,20.3649,0.53,17.708969
2012-08--13 00:00:00,18.09141,18400932,0,3.6591,2.4489,20.3649,0.53,18.244387
2012-08--14 00:00:00,17.821688,38491438,0,3.6591,2.4489,20.3649,0.53,18.260487
2012-08--15 00:00:00,17.708969,26494538,0,3.6591,2.4489,20.3649,0.53,18.10751
2012-08--16 00:00:00,18.244387,17249998,0,3.6591,2.4489,20.3649,0.53,18.43359
2012-08--17 00:00:00,18.260487,27051473,0,3.6591,2.4489,20.3649,0.53,18.868366
2012-08--20 00:00:00,18.10751,33970622,0,3.6591,2.4489,20.3649,0.53,18.679159
2012-08--21 00:00:00,18.43359,17460036,0,3.6591,2.4489,20.3649,0.53,18.457747
2012-08--22 00:00:00,18.868366,22093474,0,3.6591,2.4489,20.3649,0.53,18.920704
2012-08--23 00:00:00,18.679159,43304738,0,3.6591,2.4489,20.3649,0.53,18.844213
2012-08--24 00:00:00,18.457747,27998071,0,3.6591,2.4489,20.3649,0.53,18.960957
2012-08--27 00:00:00,18.920704,22451537,0,3.6591,2.4489,20.3649,0.53,18.912647
2012-08--28 00:00:00,18.844213,16398439,0,3.6591,2.4489,20.3649,0.53,18.896545
2012-08--29 00:00:00,18.960957,16325971,0,3.6591,2.4489,20.3649,0.53,19.117956
2012-08--30 00:00:00,18.912647,25207697,0,3.6591,2.4489,20.3649,0.53,18.739546
2012-08--31 00:00:00,18.896545,16771946,0,3.6591,2.4489,20.3649,0.53,19.109907
2012-09--04 00:00:00,19.117956,20122582,0,3.6591,2.4489,20.3649,0.53,19.065626
2012-09--05 00:00:00,18.739546,17968025,0,3.6591,2.4489,20.3649,0.53,18.985111
2012-09--06 00:00:00,19.109907,29605435,0,3.6591,2.4489,20.3649,0.53,19.689604
2012-09--07 00:00:00,19.065626,35625269,0,3.6591,2.4489,20.3649,0.53,19.822449
2012-09--10 00:00:00,18.985111,29448382,0,3.6591,2.4489,20.3649,0.53,19.536629
2012-09--11 00:00:00,19.689604,24273929,0,3.6591,2.4489,20.3649,0.53,19.456114
2012-09--12 00:00:00,19.822449,28477786,0,3.6591,2.4489,20.3649,0.53,19.319239
2012-09--13 00:00:00,19.536629,19185012,0,3.6591,2.4489,20.3649,0.53,19.677526
2012-09--14 00:00:00,19.456114,22278564,0,3.6591,2.4489,20.3649,0.53,20.116327
2012-09--17 00:00:00,19.319239,34386185,0,3.6591,2.4489,20.3649,0.53,20.321634
2012-09--18 00:00:00,19.677526,16114507,0,3.6591,2.4489,20.3649,0.53,20.112299
2012-09--19 00:00:00,20.116327,19017029,0,3.6591,2.4489,20.3649,0.53,20.285404
2012-09--20 00:00:00,20.321634,16867224,0,3.6591,2.4489,20.3649,0.53,20.16061
2012-09--21 00:00:00,20.112299,16761254,0,3.6591,2.4489,20.3649,0.53,19.915043
2012-09--24 00:00:00,20.285404,43508599,0,3.6591,2.4489,20.3649,0.53,19.850632
2012-09--25 00:00:00,20.16061,18727157,0,3.6591,2.4489,20.3649,0.53,19.335344
2012-09--26 00:00:00,19.915043,29036858,0,3.6591,2.4489,20.3649,0.53,19.138086
2012-09--27 00:00:00,19.850632,28980072,0,3.6591,2.4489,20.3649,0.53,19.774145
2012-09--28 00:00:00,19.335344,23152694,0,3.6591,2.4489,20.3649,0.53,19.472216
2012-10--01 00:00:00,19.138086,17556977,0,3.6591,2.4489,20.3649,0.53,19.415861
2012-10--02 00:00:00,19.774145,15568265,0,2.998,1.8368,17.5382,0.45,19.484295
2012-10--03 00:00:00,19.472216,11781396,0,2.998,1.8368,17.5382,0.45,19.560785
2012-10--04 00:00:00,19.415861,21079159,0,2.998,1.8368,17.5382,0.45,19.923096
2012-10--05 00:00:00,19.484295,25680283,0,2.998,1.8368,17.5382,0.45,19.617144
2012-10--08 00:00:00,19.560785,16958225,0,2.998,1.8368,17.5382,0.45,19.291067
2012-10--09 00:00:00,19.923096,24718003,0,2.998,1.8368,17.5382,0.45,18.606699
2012-10--10 00:00:00,19.617144,34466731,0,2.998,1.8368,17.5382,0.45,18.824087
2012-10--11 00:00:00,19.291067,27346334,0,2.998,1.8368,17.5382,0.45,19.117956
2012-10--12 00:00:00,18.606699,26069947,0,2.998,1.8368,17.5382,0.45,19.262884
2012-10--15 00:00:00,18.824087,18049997,0,2.998,1.8368,17.5382,0.45,19.081726
2012-10--16 00:00:00,19.117956,36000914,0,2.998,1.8368,17.5382,0.45,19.419888
2012-10--17 00:00:00,19.262884,22164278,0,2.998,1.8368,17.5382,0.45,19.403784
2012-10--18 00:00:00,19.081726,43263634,0,2.998,1.8368,17.5382,0.45,20.462538
2012-10--19 00:00:00,19.419888,83018628,0,2.998,1.8368,17.5382,0.45,20.116327
2012-10--22 00:00:00,19.403784,47050027,0,2.998,1.8368,17.5382,0.45,20.188791
2012-10--23 00:00:00,20.462538,22625460,0,2.998,1.8368,17.5382,0.45,19.866735
2012-10--24 00:00:00,20.116327,24657890,0,2.998,1.8368,17.5382,0.45,19.677526
2012-10--25 00:00:00,20.188791,26714794,0,2.998,1.8368,17.5382,0.45,19.460144
2012-10--26 00:00:00,19.866735,17602834,0,2.998,1.8368,17.5382,0.45,19.931145
2012-10--31 00:00:00,19.677526,25827358,0,2.998,1.8368,17.5382,0.45,19.427935
2012-11--01 00:00:00,19.460144,37708070,0,2.998,1.8368,17.5382,0.45,19.814402
2012-11--02 00:00:00,19.931145,18710050,0,2.998,1.8368,17.5382,0.45,19.601042
2012-11--05 00:00:00,19.427935,19390298,0,2.998,1.8368,17.5382,0.45,19.866735
2012-11--06 00:00:00,19.814402,12751992,0,2.998,1.8368,17.5382,0.45,19.923096
2012-11--07 00:00:00,19.601042,14163098,0,2.998,1.8368,17.5382,0.45,19.484295
2012-11--08 00:00:00,19.866735,28261807,0,2.998,1.8368,17.5382,0.45,19.270931
2012-11--09 00:00:00,19.923096,24077196,0,2.998,1.8368,17.5382,0.45,19.214575
2012-11--12 00:00:00,19.484295,21580970,0,2.998,1.8368,17.5382,0.45,19.109907
2012-11--13 00:00:00,19.270931,14071622,0,2.998,1.8368,17.5382,0.45,19.218599
2012-11--14 00:00:00,19.214575,15393154,0,2.998,1.8368,17.5382,0.45,18.70734
2012-11--15 00:00:00,19.109907,22854031,0,2.998,1.8368,17.5382,0.45,18.727467
2012-11--16 00:00:00,19.218599,19029859,0,2.998,1.8368,17.5382,0.45,19.025366
2012-11--19 00:00:00,18.70734,26832406,0,2.998,1.8368,17.5382,0.45,19.291067
2012-11--20 00:00:00,18.727467,21214591,0,2.998,1.8368,17.5382,0.45,19.427935
2012-11--21 00:00:00,19.025366,15687065,0,2.998,1.8368,17.5382,0.45,19.576889
2012-11--23 00:00:00,19.291067,17218397,0,2.998,1.8368,17.5382,0.45,19.729856
2012-11--26 00:00:00,19.427935,9483329,0,2.998,1.8368,17.5382,0.45,20.692005
2012-11--27 00:00:00,19.576889,42771326,0,2.998,1.8368,17.5382,0.45,20.591362
2012-11--28 00:00:00,19.729856,33557198,0,2.998,1.8368,17.5382,0.45,20.720182
2012-11--29 00:00:00,20.692005,22321094,0,2.998,1.8368,17.5382,0.45,21.014051
2012-11--30 00:00:00,20.591362,32616778,0,2.998,1.8368,17.5382,0.45,21.263651
2012-12--03 00:00:00,20.720182,27742414,0,2.998,1.8368,17.5382,0.45,20.949646
2012-12--04 00:00:00,21.014051,20154658,0,2.998,1.8368,17.5382,0.45,20.929518
2012-12--05 00:00:00,21.263651,19675418,0,2.998,1.8368,17.5382,0.45,20.941591
2012-12--06 00:00:00,20.949646,18878983,0,2.998,1.8368,17.5382,0.45,20.929518
2012-12--07 00:00:00,20.929518,16827782,0,2.998,1.8368,17.5382,0.45,20.828875
2012-12--10 00:00:00,20.941591,14961672,0,2.998,1.8368,17.5382,0.45,20.599411
2012-12--11 00:00:00,20.929518,18434909,0,2.998,1.8368,17.5382,0.45,20.929518
2012-12--12 00:00:00,20.828875,24652426,0,2.998,1.8368,17.5382,0.45,20.877186
2012-12--13 00:00:00,20.599411,20411503,0,2.998,1.8368,17.5382,0.45,20.539024
2012-12--14 00:00:00,20.929518,29512296,0,2.998,1.8368,17.5382,0.45,20.273329
2012-12--17 00:00:00,20.877186,19261757,0,2.998,1.8368,17.5382,0.45,20.655769
2012-12--18 00:00:00,20.539024,22887058,0,2.998,1.8368,17.5382,0.45,20.89731
2012-12--19 00:00:00,20.273329,33563138,0,2.998,1.8368,17.5382,0.45,20.667845
2012-12--20 00:00:00,20.655769,21427718,0,2.998,1.8368,17.5382,0.45,20.989899
2012-12--21 00:00:00,20.89731,23046725,0,2.998,1.8368,17.5382,0.45,20.671871
2012-12--24 00:00:00,20.667845,32527678,0,2.998,1.8368,17.5382,0.45,20.563177
2012-12--26 00:00:00,20.989899,11667110,0,2.998,1.8368,17.5382,0.45,20.225018
2012-12--27 00:00:00,20.671871,17254037,0,2.998,1.8368,17.5382,0.45,20.245152
2012-12--28 00:00:00,20.563177,18783943,0,2.998,1.8368,17.5382,0.45,20.051918
2012-12--31 00:00:00,20.225018,12018996,0,2.998,1.8368,17.5382,0.45,20.530975
2013-01--02 00:00:00,20.245152,17851601,0,4.8071,2.7054,18.8126,0.57,21.573622
2013-01--03 00:00:00,20.051918,32786186,0,4.8071,2.7054,18.8126,0.57,21.1147
2013-01--04 00:00:00,20.530975,25735406,0,4.8071,2.7054,18.8126,0.57,21.247541
2013-01--07 00:00:00,21.573622,15411449,0,4.8071,2.7054,18.8126,0.57,21.541422
2013-01--08 00:00:00,21.1147,24200986,0,4.8071,2.7054,18.8126,0.57,21.207287
2013-01--09 00:00:00,21.247541,27391003,0,4.8071,2.7054,18.8126,0.57,21.239491
2013-01--10 00:00:00,21.541422,19245362,0,4.8071,2.7054,18.8126,0.57,21.336105
2013-01--11 00:00:00,21.207287,17419169,0,4.8071,2.7054,18.8126,0.57,21.617905
2013-01--14 00:00:00,21.239491,27193795,0,4.8071,2.7054,18.8126,0.57,21.408571
2013-01--15 00:00:00,21.336105,25185838,0,4.8071,2.7054,18.8126,0.57,21.138849
2013-01--16 00:00:00,21.617905,22867574,0,4.8071,2.7054,18.8126,0.57,21.295855
2013-01--17 00:00:00,21.408571,52873366,0,4.8071,2.7054,18.8126,0.57,21.807114
2013-01--18 00:00:00,21.138849,58113634,0,4.8071,2.7054,18.8126,0.57,21.823217
2013-01--22 00:00:00,21.295855,25087471,0,4.8071,2.7054,18.8126,0.57,21.48506
2013-01--23 00:00:00,21.807114,25371403,0,4.8071,2.7054,18.8126,0.57,21.489086
2013-01--24 00:00:00,21.823217,21471437,0,4.8071,2.7054,18.8126,0.57,22.217731
2013-01--25 00:00:00,21.48506,30296851,0,4.8071,2.7054,18.8126,0.57,22.757175
2013-01--28 00:00:00,21.489086,31672555,0,4.8071,2.7054,18.8126,0.57,22.523684
2013-01--29 00:00:00,22.217731,18714326,0,4.8071,2.7054,18.8126,0.57,22.40694
2013-01--30 00:00:00,22.757175,16720387,0,4.8071,2.7054,18.8126,0.57,22.455248
2013-01--31 00:00:00,22.523684,16582817,0,4.8071,2.7054,18.8126,0.57,22.531736
2013-02--01 00:00:00,22.40694,18880646,0,4.8071,2.7054,18.8126,0.57,23.030918
2013-02--04 00:00:00,22.455248,20128046,0,4.8071,2.7054,18.8126,0.57,22.419016
2013-02--05 00:00:00,22.531736,20574259,0,4.8071,2.7054,18.8126,0.57,22.712891
2013-02--06 00:00:00,23.030918,14695322,0,4.8071,2.7054,18.8126,0.57,22.588095
2013-02--07 00:00:00,22.419016,16639841,0,4.8071,2.7054,18.8126,0.57,22.596149
2013-02--08 00:00:00,22.712891,18168322,0,4.8071,2.7054,18.8126,0.57,22.793406
2013-02--11 00:00:00,22.588095,19166954,0,4.8071,2.7054,18.8126,0.57,22.708868
2013-02--12 00:00:00,22.596149,12238538,0,4.8071,2.7054,18.8126,0.57,22.857819
2013-02--13 00:00:00,22.793406,23816311,0,4.8071,2.7054,18.8126,0.57,22.966507
2013-02--14 00:00:00,22.708868,21612096,0,4.8071,2.7054,18.8126,0.57,22.877947
2013-02--15 00:00:00,22.857819,16762205,0,4.8071,2.7054,18.8126,0.57,22.825613
2013-02--19 00:00:00,22.966507,21693355,0,4.8071,2.7054,18.8126,0.57,22.817562
2013-02--20 00:00:00,22.877947,13548190,0,4.8071,2.7054,18.8126,0.57,22.354603
2013-02--21 00:00:00,22.825613,17572896,0,4.8071,2.7054,18.8126,0.57,21.988268
2013-02--22 00:00:00,22.817562,25490678,0,4.8071,2.7054,18.8126,0.57,22.149296
2013-02--25 00:00:00,22.354603,12087425,0,4.8071,2.7054,18.8126,0.57,21.581676
2013-02--26 00:00:00,21.988268,17431286,0,4.8071,2.7054,18.8126,0.57,21.666214
2013-02--27 00:00:00,22.149296,20108088,0,4.8071,2.7054,18.8126,0.57,21.799059
2013-02--28 00:00:00,21.581676,18205625,0,4.8071,2.7054,18.8126,0.57,22.0245
2013-03--01 00:00:00,21.666214,22751388,0,4.8071,2.7054,18.8126,0.57,22.10099
2013-03--04 00:00:00,21.799059,15260810,0,4.8071,2.7054,18.8126,0.57,22.334476
2013-03--05 00:00:00,22.0245,23168138,0,4.8071,2.7054,18.8126,0.57,22.245914
2013-03--06 00:00:00,22.10099,23314738,0,4.8071,2.7054,18.8126,0.57,21.565569
2013-03--07 00:00:00,22.334476,34595273,0,4.8071,2.7054,18.8126,0.57,21.328058
2013-03--08 00:00:00,22.245914,22453200,0,4.8071,2.7054,18.8126,0.57,21.388445
2013-03--11 00:00:00,21.565569,31070952,0,4.8071,2.7054,18.8126,0.57,21.239491
2013-03--12 00:00:00,21.328058,21300840,0,4.8071,2.7054,18.8126,0.57,21.320009
2013-03--13 00:00:00,21.388445,38310386,0,4.8071,2.7054,18.8126,0.57,20.522921
2013-03--14 00:00:00,21.239491,47057155,0,4.8071,2.7054,18.8126,0.57,20.853027
2013-03--15 00:00:00,21.320009,40736045,0,4.8071,2.7054,18.8126,0.57,20.293455
2013-03--18 00:00:00,20.522921,51718392,0,4.8071,2.7054,18.8126,0.57,20.172686
2013-03--19 00:00:00,20.853027,34069464,0,4.8071,2.7054,18.8126,0.57,20.57123
2013-03--20 00:00:00,20.293455,34745911,0,4.8071,2.7054,18.8126,0.57,21.102619
2013-03--21 00:00:00,20.172686,34767295,0,4.8071,2.7054,18.8126,0.57,21.303902
2013-03--22 00:00:00,20.57123,33398244,0,4.8071,2.7054,18.8126,0.57,21.444799
2013-03--25 00:00:00,21.102619,20198851,0,4.8071,2.7054,18.8126,0.57,20.655769
2013-03--26 00:00:00,21.303902,43189740,0,4.8071,2.7054,18.8126,0.57,20.969774
2013-03--27 00:00:00,21.444799,25564097,0,4.8071,2.7054,18.8126,0.57,20.96172
2013-03--28 00:00:00,20.655769,29501604,0,4.8071,2.7054,18.8126,0.57,21.827238
2013-04--01 00:00:00,20.969774,57564540,0,4.8071,2.7054,18.8126,0.57,22.427071
2013-04--02 00:00:00,20.96172,48992882,0,3.2067,1.7816,18.063,0.51,22.608225
2013-04--03 00:00:00,21.827238,36184342,0,3.2067,1.7816,18.063,0.51,22.342524
2013-04--04 00:00:00,22.427071,27315446,0,3.2067,1.7816,18.063,0.51,22.459274
2013-04--05 00:00:00,22.608225,14034557,0,3.2067,1.7816,18.063,0.51,22.350578
2013-04--08 00:00:00,22.342524,17193449,0,3.2067,1.7816,18.063,0.51,22.491482
2013-04--09 00:00:00,22.459274,24205738,0,3.2067,1.7816,18.063,0.51,22.571995
2013-04--10 00:00:00,22.350578,14883739,0,3.2067,1.7816,18.063,0.51,23.06715
2013-04--11 00:00:00,22.491482,19011089,0,3.2067,1.7816,18.063,0.51,23.260384
2013-04--12 00:00:00,22.571995,17323891,0,3.2067,1.7816,18.063,0.51,23.071178
2013-04--15 00:00:00,23.06715,15005390,0,3.2067,1.7816,18.063,0.51,22.479403
2013-04--16 00:00:00,23.260384,21854210,0,3.2067,1.7816,18.063,0.51,22.950409
2013-04--17 00:00:00,23.071178,20503930,0,3.2067,1.7816,18.063,0.51,22.58407
2013-04--18 00:00:00,22.479403,34952386,0,3.2067,1.7816,18.063,0.51,21.263651
2013-04--19 00:00:00,22.950409,60248470,0,3.2067,1.7816,18.063,0.51,21.090542
2013-04--22 00:00:00,22.58407,37065600,0,3.2067,1.7816,18.063,0.51,20.784592
2013-04--23 00:00:00,21.263651,32696611,0,3.2067,1.7816,18.063,0.51,21.130798
2013-04--24 00:00:00,21.090542,30124354,0,3.2067,1.7816,18.063,0.51,21.324032
2013-04--25 00:00:00,20.784592,24300778,0,3.2067,1.7816,18.063,0.51,21.078466
2013-04--26 00:00:00,21.130798,27269827,0,3.2067,1.7816,18.063,0.51,21.150927
2013-04--29 00:00:00,21.324032,25215062,0,3.2067,1.7816,18.063,0.51,21.2717
2013-04--30 00:00:00,21.078466,17039009,0,3.2067,1.7816,18.063,0.51,21.090542
2013-05--01 00:00:00,21.150927,21519194,0,3.2067,1.7816,18.063,0.51,21.094566
2013-05--02 00:00:00,21.2717,18811267,0,3.2067,1.7816,18.063,0.51,21.557524
2013-05--03 00:00:00,21.090542,23486998,0,3.2067,1.7816,18.063,0.51,21.823217
2013-05--06 00:00:00,21.094566,17124782,0,3.2067,1.7816,18.063,0.51,21.774912
2013-05--07 00:00:00,21.557524,15097104,0,3.2067,1.7816,18.063,0.51,21.714523
2013-05--08 00:00:00,21.823217,22999680,0,3.2067,1.7816,18.063,0.51,22.125143
2013-05--09 00:00:00,21.774912,16697340,0,3.2067,1.7816,18.063,0.51,22.209684
2013-05--10 00:00:00,21.714523,22092286,0,3.2067,1.7816,18.063,0.51,22.402918
2013-05--13 00:00:00,22.125143,16929950,0,3.2067,1.7816,18.063,0.51,22.274094
2013-05--14 00:00:00,22.209684,17156146,0,3.2067,1.7816,18.063,0.51,22.652506
2013-05--15 00:00:00,22.402918,21923590,0,3.2067,1.7816,18.063,0.51,22.805479
2013-05--16 00:00:00,22.274094,20357806,0,3.2067,1.7816,18.063,0.51,22.463297
2013-05--17 00:00:00,22.652506,20247084,0,3.2067,1.7816,18.063,0.51,22.829639
2013-05--20 00:00:00,22.805479,27463234,0,3.2067,1.7816,18.063,0.51,22.523684
2013-05--21 00:00:00,22.463297,20812810,0,3.2067,1.7816,18.063,0.51,22.121117
2013-05--22 00:00:00,22.829639,30933857,0,3.2067,1.7816,18.063,0.51,21.899704
2013-05--23 00:00:00,22.523684,27209002,0,3.2067,1.7816,18.063,0.51,21.93191
2013-05--24 00:00:00,22.121117,22498106,0,3.2067,1.7816,18.063,0.51,21.996319
2013-05--28 00:00:00,21.899704,17368560,0,3.2067,1.7816,18.063,0.51,22.354603
2013-05--29 00:00:00,21.93191,23160298,0,3.2067,1.7816,18.063,0.51,22.161373
2013-05--30 00:00:00,21.996319,20656231,0,3.2067,1.7816,18.063,0.51,22.181503
2013-05--31 00:00:00,22.354603,20792851,0,3.2067,1.7816,18.063,0.51,21.778931
2013-06--03 00:00:00,22.161373,30435847,0,3.2067,1.7816,18.063,0.51,21.501163
2013-06--04 00:00:00,22.181503,31191890,0,3.2067,1.7816,18.063,0.51,21.171057
2013-06--05 00:00:00,21.778931,25220527,0,3.2067,1.7816,18.063,0.51,20.675896
2013-06--06 00:00:00,21.501163,34363850,0,3.2067,1.7816,18.063,0.51,20.740307
2013-06--07 00:00:00,21.171057,23399798,0,3.2067,1.7816,18.063,0.51,20.712128
2013-06--10 00:00:00,20.675896,27889963,0,3.2067,1.7816,18.063,0.51,21.436749
2013-06--11 00:00:00,20.740307,27733147,0,3.2067,1.7816,18.063,0.51,20.953667
2013-06--12 00:00:00,20.712128,30397831,0,3.2067,1.7816,18.063,0.51,20.430332
2013-06--13 00:00:00,21.436749,24583759,0,3.2067,1.7816,18.063,0.51,20.724211
2013-06--14 00:00:00,20.953667,25334100,0,3.2067,1.7816,18.063,0.51,20.647718
2013-06--17 00:00:00,20.430332,15665443,0,3.2067,1.7816,18.063,0.51,20.96172
2013-06--18 00:00:00,20.724211,18590537,0,3.2067,1.7816,18.063,0.51,21.158978
2013-06--19 00:00:00,20.647718,13479523,0,3.2067,1.7816,18.063,0.51,21.026131
2013-06--20 00:00:00,20.96172,30040243,0,3.2067,1.7816,18.063,0.51,20.426304
2013-06--21 00:00:00,21.158978,24812330,0,3.2067,1.7816,18.063,0.51,20.583305
2013-06--24 00:00:00,21.026131,32499878,0,3.2067,1.7816,18.063,0.51,20.458509
2013-06--25 00:00:00,20.426304,22381207,0,3.2067,1.7816,18.063,0.51,20.788616
2013-06--26 00:00:00,20.583305,20361132,0,3.2067,1.7816,18.063,0.51,20.663822
2013-06--27 00:00:00,20.458509,26014586,0,3.2067,1.7816,18.063,0.51,20.989899
2013-06--28 00:00:00,20.788616,21476664,0,3.2067,1.7816,18.063,0.51,20.820826
2013-07--01 00:00:00,20.663822,36449028,0,3.2067,1.7816,18.063,0.51,21.295855
2013-07--02 00:00:00,20.989899,21265675,0,2.956,1.6602,16.5073,0.49,21.468956
2013-07--03 00:00:00,20.820826,19465380,0,2.956,1.6602,16.5073,0.49,21.404547
2013-07--05 00:00:00,21.295855,9958766,0,2.956,1.6602,16.5073,0.49,21.678289
2013-07--08 00:00:00,21.468956,10724314,0,2.956,1.6602,16.5073,0.49,21.621931
2013-07--09 00:00:00,21.404547,14408539,0,2.956,1.6602,16.5073,0.49,21.935936
2013-07--10 00:00:00,21.678289,16861997,0,2.956,1.6602,16.5073,0.49,22.092937
2013-07--11 00:00:00,21.621931,16521991,0,2.956,1.6602,16.5073,0.49,22.495506
2013-07--12 00:00:00,21.935936,23027717,0,2.956,1.6602,16.5073,0.49,22.962482
2013-07--15 00:00:00,22.092937,20530778,0,2.956,1.6602,16.5073,0.49,22.724968
2013-07--16 00:00:00,22.495506,16341890,0,2.956,1.6602,16.5073,0.49,22.869896
2013-07--17 00:00:00,22.962482,21428194,0,2.956,1.6602,16.5073,0.49,23.09936
2013-07--18 00:00:00,22.724968,36015646,0,2.956,1.6602,16.5073,0.49,21.545444
2013-07--19 00:00:00,22.869896,102379226,0,2.956,1.6602,16.5073,0.49,21.010029
2013-07--22 00:00:00,23.09936,45678125,0,2.956,1.6602,16.5073,0.49,21.058334
2013-07--23 00:00:00,21.545444,37008338,0,2.956,1.6602,16.5073,0.49,20.788616
2013-07--24 00:00:00,21.010029,26183282,0,2.956,1.6602,16.5073,0.49,20.973795
2013-07--25 00:00:00,21.058334,36824674,0,2.956,1.6602,16.5073,0.49,20.732256
2013-07--26 00:00:00,20.788616,24117588,0,2.956,1.6602,16.5073,0.49,21.034187
2013-07--29 00:00:00,20.973795,30194208,0,2.956,1.6602,16.5073,0.49,20.788616
2013-07--30 00:00:00,20.732256,17808120,0,2.956,1.6602,16.5073,0.49,20.925491
2013-07--31 00:00:00,21.034187,18566064,0,2.956,1.6602,16.5073,0.49,20.808744
